/SiMCosta RJ-2
/latitude = -22.93198
/longitude = -43.14788
/depth = 15
/L1 data 
/missing = NULL
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br), Universidade Federal do Rio Grande - FURG./Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW
/Anemometer measuring height: 3.0m


/Parameters:
/Avg_Air_Press: Average Air Pressure (mbar)
/Avg_Wnd_Sp: Wind Speed (m/s)
/Avg_Hmt: Average Humidity Point (%)
/Avg_Air_Tmp: Average Air Temperature (°C)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
/Avg_Wnd_Dir_N: Wind Direction, true north reference (°)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Wnd_Sp,Avg_Hmt,Avg_Air_Tmp,Avg_Sol_Rad,Avg_Wnd_Dir_N
2016,7,23,19,55,0,1019.95,3.3,74.1,22.7,166.47,128.352
2016,7,23,20,25,0,1020.19,2.6,75.6,22.4,85.08,131.352
2016,7,23,20,55,0,1020.23,0.8,75.2,22.4,41.94,140.352
2016,7,23,21,25,0,1020.28,3,76.1,22.1,39.92,82.352
2016,7,23,21,55,0,1020.6,1.4,77,21.9,39.7,84.352
2016,7,23,22,25,0,1020.82,1.7,73.3,21.8,39.67,70.352
2016,7,23,22,55,0,1021.17,1.6,74.3,21.6,38.95,80.352
2016,7,23,23,25,0,1021.42,2,74,21.3,38.97,58.352
2016,7,23,23,55,0,1021.43,2.3,76.5,21,38.67,74.352
2016,7,24,0,25,0,1021.54,1.8,77.2,20.8,38.67,47.352
2016,7,24,0,55,0,1021.62,1.6,77.6,20.7,38.12,57.352
2016,7,24,1,25,0,1021.62,3.7,77,20.8,38.53,48.352
2016,7,24,1,55,0,1021.56,2.8,76.8,20.8,38.82,42.352
2016,7,24,2,25,0,1021.33,2.9,76.3,20.6,38.49,38.352
2016,7,24,2,55,0,1021.32,2.3,76,20.6,39.24,355.352
2016,7,24,3,25,0,1021,2.6,79.6,20.5,38.72,337.352
2016,7,24,3,55,0,1020.79,1.8,78.9,20.2,38.01,21.352
2016,7,24,4,25,0,1020.48,1.9,80.4,20.1,37.86,325.352
2016,7,24,4,55,0,1020.25,1.2,80.7,19.9,36.81,34.352
2016,7,24,5,25,0,1019.96,0.8,81,19.9,36.8,356.352
2016,7,24,5,55,0,1019.78,1.7,80.1,19.7,36.31,48.352
2016,7,24,6,25,0,1019.54,1.3,80.9,19.8,36.81,350.352
2016,7,24,6,55,0,1019.42,2.1,83,19.7,36.98,332.352
2016,7,24,7,25,0,1019.41,2.5,83.3,19.6,36.82,339.352
2016,7,24,7,55,0,1019.43,2.6,83.9,19.5,36.81,330.352
2016,7,24,8,25,0,1019.75,2.3,83.4,19.4,36.98,350.352
2016,7,24,8,55,0,1020.01,2.5,85.1,19.3,36.62,359.352
2016,7,24,9,25,0,1020.44,2,86.1,19,36.77,12.352
2016,7,24,9,55,0,1020.54,2.2,85.7,19.1,44.91,33.352
2016,7,24,10,25,0,1020.71,2.1,84.9,19.3,131.08,17.352
2016,7,24,10,55,0,1020.86,3.3,84.7,19.2,226.4,351.352
2016,7,24,11,25,0,1021.19,3.1,84.1,19.5,316.67,350.352
2016,7,24,11,55,0,1021.22,3.7,84.3,19.7,400.22,339.352
2016,7,24,12,25,0,1021.33,4.1,84.6,20,483.53,345.352
2016,7,24,12,55,0,1021.47,4.2,84.5,20.2,551.91,346.352
2016,7,24,13,25,0,1021.35,3.6,84,20.6,617.86,358.352
2016,7,24,13,55,0,1021.17,3.3,77.9,21.1,670.95,359.352
2016,7,24,14,25,0,1020.74,3.6,77,21.5,702.23,347.352
2016,7,24,14,55,0,1020.28,3.3,74.4,22.3,707.2,334.352
2016,7,24,15,25,0,1019.79,3.5,67.7,23.5,158.51,331.352
2016,7,24,15,55,0,1019.36,3.8,64.6,23.8,127.28,345.352
2016,7,24,16,25,0,1018.85,3.9,59.1,24.2,674.58,332.352
2016,7,24,16,55,0,1018.43,2.9,61.5,24.7,649.83,340.352
2016,7,24,17,25,0,1018.25,2.8,57.4,24.9,506.4,347.352
2016,7,24,17,55,0,1018.03,1.5,64.1,24.9,515.5,39.352
2016,7,24,18,25,0,1017.93,2.5,80,23.4,428.81,147.352
2016,7,24,18,55,0,1017.79,3.5,80,23.2,344.59,173.352
2016,7,24,19,25,0,1017.87,3.5,78.9,23.2,261.06,167.352
2016,7,24,19,55,0,1017.87,3.4,78.4,23.3,136.59,177.352
2016,7,24,20,25,0,1017.99,3.2,77.1,23.2,80.54,185.352
2016,7,24,20,55,0,1018.1,2.3,75.2,23.2,42.78,181.352
2016,7,24,21,25,0,1018.26,1.5,72.8,23.2,40.23,172.352
2016,7,24,21,55,0,1018.34,0.9,74.7,23.2,39.92,150.352
2016,7,24,22,25,0,1018.63,1.6,78.2,22.6,39.33,154.352
2016,7,24,22,55,0,1018.86,1.6,71.9,23.2,39.79,163.352
2016,7,24,23,25,0,1019.21,0.7,77.3,22.9,38.76,36.352
2016,7,24,23,55,0,1019.36,1.5,81.7,22.4,38.72,177.352
2016,7,25,0,25,0,1019.47,0.5,82.1,22,37.36,72.352
2016,7,25,0,55,0,1019.54,1.7,85.3,21.7,36.95,106.352
2016,7,25,1,25,0,1019.71,2.5,86.7,21.4,36.82,126.352
2016,7,25,1,55,0,1019.95,1.1,85.5,21.3,37.44,152.352
2016,7,25,2,25,0,1019.96,1.3,86.2,21.4,37.06,179.352
2016,7,25,2,55,0,1019.9,1.2,87.4,21.2,36.44,165.352
2016,7,25,3,25,0,1019.82,0.5,87,21,36.52,211.352
2016,7,25,3,55,0,1019.82,0.6,85.5,20.7,36.52,231.352
2016,7,25,4,25,0,1019.92,1.5,81.2,20.7,37.04,221.352
2016,7,25,4,55,0,1019.86,1.7,82.2,21,37.29,251.352
2016,7,25,5,25,0,1019.79,3.1,87.1,20.6,36.75,358.352
2016,7,25,5,55,0,1019.73,3.8,87.9,20.4,37.26,19.352
2016,7,25,6,25,0,1019.69,3.1,88.3,20.3,37.67,17.352
2016,7,25,6,55,0,1019.72,2.2,87.4,20.2,37.97,32.352
2016,7,25,7,25,0,1019.73,1.8,87.1,20.2,38.01,50.352
2016,7,25,7,55,0,1019.8,1.8,87,20.2,38.25,64.352
2016,7,25,8,25,0,1019.94,2,87.3,20.2,37.5,72.352
2016,7,25,8,55,0,1020.21,2,86.8,20.2,37.59,68.352
2016,7,25,9,25,0,1020.51,2,86.5,20.3,38.2,77.352
2016,7,25,9,55,0,1020.78,1.4,84.7,20.3,40.83,70.352
2016,7,25,10,25,0,1020.99,1.8,83.4,20.3,53.99,12.352
2016,7,25,10,55,0,1021.19,1.4,83.9,20.3,86.84,358.352
2016,7,25,11,25,0,1021.51,1.3,83.1,20.4,101.5,17.352
2016,7,25,11,55,0,1021.84,1.8,83.2,20.3,121.38,342.352
2016,7,25,12,25,0,1022.16,1,82.5,20.5,173.72,352.352
2016,7,25,12,55,0,1022.2,3,82.4,20.6,270.12,169.352
2016,7,25,13,25,0,1022.4,3.5,81.8,20.6,274.2,173.352
2016,7,25,13,55,0,1022.38,4.2,81.9,20.7,302.84,175.352
2016,7,25,14,25,0,1022.03,5,82.1,20.7,348.54,176.352
2016,7,25,14,55,0,1021.79,5.1,79.4,20.9,376.44,184.352
2016,7,25,15,25,0,1021.37,4.9,78,21.2,419.1,177.352
2016,7,25,15,55,0,1020.96,5.1,76.9,21.5,240.95,176.352
2016,7,25,16,25,0,1020.5,5.6,77.1,21.4,230.13,176.352
2016,7,25,16,55,0,1020.42,5.8,77.7,21.5,610.18,174.352
2016,7,25,17,25,0,1020.14,5.6,79.5,21.2,529.49,178.352
2016,7,25,17,55,0,1019.89,5.5,79.9,21,509.62,185.352
2016,7,25,18,25,0,1019.78,5.5,81.1,20.9,427.32,183.352
2016,7,25,18,55,0,1019.74,5,79.6,21.1,222.59,178.352
2016,7,25,19,25,0,1019.76,4.6,79.1,21.1,211.68,181.352
2016,7,25,19,55,0,1020.01,4.9,78.8,21.1,134.8,180.352
2016,7,25,20,25,0,1020.12,4.9,79.7,20.9,69.51,184.352
2016,7,25,20,55,0,1020.25,4.6,80.6,20.8,41.28,182.352
2016,7,25,21,25,0,1020.3,3.9,81.2,20.8,39.91,178.352
2016,7,25,21,55,0,1020.47,3.8,81.4,20.8,39.21,187.352
2016,7,25,22,25,0,1020.65,4.1,81.6,20.8,38.96,187.352
2016,7,25,22,55,0,1020.64,4.6,81.7,20.8,39.02,185.352
2016,7,25,23,25,0,1020.58,4.4,81.6,20.7,39.61,183.352
2016,7,25,23,55,0,1020.78,3.3,82.3,20.7,39.15,183.352
2016,7,26,0,25,0,1020.8,2.5,82.4,20.7,38.5,170.352
2016,7,26,0,55,0,1020.8,2.5,83.1,20.6,38.18,160.352
2016,7,26,1,25,0,1020.88,2.2,85.4,20.7,38.53,124.352
2016,7,26,1,55,0,1020.8,1.7,86.5,20.4,38.02,170.352
2016,7,26,2,25,0,1020.51,2.2,85.6,20.4,37.89,169.352
2016,7,26,2,55,0,1020.49,2.3,85.9,20.4,36.61,159.352
2016,7,26,3,25,0,1020.34,2.3,85.9,20.3,36.83,165.352
2016,7,26,3,55,0,1020.19,1.3,86.8,20.4,36.14,150.352
2016,7,26,4,25,0,1019.77,0.3,87.6,20.3,34.81,62.352
2016,7,26,4,55,0,1019.47,0.8,87.6,20.2,35.82,13.352
2016,7,26,5,25,0,1019.19,0.9,87.4,20.3,35.95,0.352
2016,7,26,5,55,0,1018.97,1.9,86.9,20.4,35.95,339.352
2016,7,26,6,25,0,1018.88,2,85.1,20.5,36.3,1.352
2016,7,26,6,55,0,1018.65,1.6,85.4,20.4,36.86,66.352
2016,7,26,7,25,0,1018.64,1.8,85.4,20.3,37.01,59.352
2016,7,26,7,55,0,1018.62,2.6,85.1,20.3,37.18,358.352
2016,7,26,8,25,0,NULL,NULL,NULL,NULL,NULL,NULL
2016,7,26,8,55,0,NULL,NULL,NULL,NULL,NULL,NULL
2016,7,26,9,25,0,NULL,NULL,NULL,NULL,NULL,NULL
2016,7,26,9,55,0,NULL,NULL,NULL,NULL,NULL,NULL
2016,7,26,10,25,0,NULL,NULL,NULL,NULL,NULL,NULL
2016,7,26,10,55,0,NULL,NULL,NULL,NULL,NULL,NULL
2016,7,26,11,25,0,NULL,NULL,NULL,NULL,NULL,NULL
2016,7,26,11,55,0,NULL,NULL,NULL,NULL,NULL,NULL
2016,7,26,12,25,0,1019.73,3.5,87,19.8,554.4,352.352
2016,7,26,12,55,0,1019.77,3.8,86,19.9,548.97,330.352
2016,7,26,13,25,0,1019.44,2.6,85.4,19.9,617.21,329.352
2016,7,26,13,55,0,1019.09,2.1,83.7,20.4,678.62,337.352
2016,7,26,14,25,0,1018.73,1.6,82.4,20.7,721.92,355.352
2016,7,26,14,55,0,1018.41,1.8,79.9,21.2,741.42,25.352
2016,7,26,15,25,0,1017.94,1.5,79.3,21.5,736.73,130.352
2016,7,26,15,55,0,1017.22,4.7,84.3,21.1,734.59,155.352
2016,7,26,16,25,0,1016.69,5,85.3,20.9,711.17,160.352
2016,7,26,16,55,0,1016.36,5.4,87,20.9,664.89,162.352
2016,7,26,17,25,0,1015.94,5.5,86.5,21,611.12,165.352
2016,7,26,17,55,0,1015.57,5,84.4,21.5,550.4,168.352
2016,7,26,18,25,0,1015.4,4.7,82.3,21.9,462.99,166.352
2016,7,26,18,55,0,1015.12,4.8,76.4,22.2,276.24,162.352
2016,7,26,19,25,0,1014.93,5,77.1,22.7,166.48,166.352
2016,7,26,19,55,0,1014.72,4.6,77.1,22.9,145.82,167.352
2016,7,26,20,25,0,1014.96,3,75.8,23.3,77.52,166.352
2016,7,26,20,55,0,1014.85,3.6,76.8,23,43.96,169.352
2016,7,26,21,25,0,1014.9,3.6,73.6,23.5,41.32,169.352
2016,7,26,21,55,0,1015.12,0.4,71.9,23.4,40.66,166.352
2016,7,26,22,25,0,1015.33,2,70.6,23.5,41.5,239.352
2016,7,26,22,55,0,1015.53,0.5,65.8,24.1,42.58,354.352
2016,7,26,23,25,0,1015.71,2.3,62,24.7,43.41,25.352
2016,7,26,23,55,0,1015.87,1.8,67.7,23.8,42.1,35.352
2016,7,27,0,25,0,1015.85,1.8,69.2,23.6,41.21,9.351
2016,7,27,0,55,0,1015.85,2,70.2,23.1,40.25,10.351
2016,7,27,1,25,0,1015.91,2.4,71.9,23.2,40.41,15.351
2016,7,27,1,55,0,1016.11,2.7,77,22.6,39.21,23.351
2016,7,27,2,25,0,1016.17,2.8,80.2,22.4,38.36,359.351
2016,7,27,2,55,0,1015.97,3.3,81.8,22.2,38.26,356.351
2016,7,27,3,25,0,1015.88,4.1,80.2,22.1,38.54,338.351
2016,7,27,3,55,0,1015.76,4.5,78.5,22.3,39.47,340.351
2016,7,27,4,25,0,1015.58,4.4,81.7,22.1,38.99,340.351
2016,7,27,4,55,0,1015.09,3.3,84,21.4,38.5,19.351
2016,7,27,5,25,0,1014.68,3.8,85.1,21.5,37.86,350.351
2016,7,27,5,55,0,1014.18,5.7,88.3,21.3,36.95,334.351
2016,7,27,6,25,0,1013.93,5,85.2,21.2,37.8,340.351
2016,7,27,6,55,0,1013.69,3.9,79.8,21.3,38.66,336.351
2016,7,27,7,25,0,1013.64,3.5,79.1,21.4,39.27,336.351
2016,7,27,7,55,0,1013.3,4.9,78.8,21.6,39.44,341.351
2016,7,27,8,25,0,1013.12,5.7,78.7,21.5,39.84,343.351
2016,7,27,8,55,0,1013.21,4.5,80.3,21.3,39.1,338.351
2016,7,27,9,25,0,1013.53,5.3,78.9,21.4,39.76,334.351
2016,7,27,9,55,0,1013.67,5.8,84.8,21.4,48.12,342.351
2016,7,27,10,25,0,1013.89,5.6,87.9,21.3,97.99,354.351
2016,7,27,10,55,0,1014.19,6,87.2,21.4,134.21,347.351
2016,7,27,11,25,0,1014.4,5.8,86.7,21.5,310.79,359.351
2016,7,27,11,55,0,1014.75,6.5,87.1,21.5,400.08,5.351
2016,7,27,12,25,0,1015.03,6.2,82.5,21.7,470.63,358.351
2016,7,27,12,55,0,1015.03,5.5,82.9,22,549.41,358.351
2016,7,27,13,25,0,1014.91,5.6,79.6,22.5,607.24,0.351
2016,7,27,13,55,0,1014.59,5,77.1,22.9,653.72,15.351
2016,7,27,14,25,0,1014.37,3.8,66.5,24.4,606.42,56.351
2016,7,27,14,55,0,1013.96,4.6,53.6,26.5,713.02,27.351
2016,7,27,15,25,0,1013.53,4.2,60.8,25.9,712.47,19.351
2016,7,27,15,55,0,1013.24,4.9,36.7,30,706.73,321.351
2016,7,27,16,25,0,1012.92,3.2,67.8,25.4,717.97,49.351
2016,7,27,16,55,0,1013.34,8.2,44.9,28.2,631.46,199.351
2016,7,27,17,25,0,1013.29,10.4,48.4,26.6,562.3,216.351
2016,7,27,17,55,0,1013.74,10.3,53.1,25.8,500.7,217.351
2016,7,27,18,25,0,1014.48,10.3,56.3,24.6,433.1,213.351
2016,7,27,18,55,0,1015,10.3,64.8,23.7,348.38,213.351
2016,7,27,19,25,0,1015.6,11,61.3,23.4,263.96,219.351
2016,7,27,19,55,0,1016.6,9.8,58.3,23.1,167.56,225.351
2016,7,27,20,25,0,1017.05,10.2,53.4,22.9,81.18,223.351
2016,7,27,20,55,0,1017.87,8.4,51.6,22.7,42.54,223.351
2016,7,27,21,25,0,1018.49,7.7,53.8,22.4,40.28,220.351
2016,7,27,21,55,0,1019.11,6.8,55,22.2,39.67,219.351
2016,7,27,22,25,0,1019.68,6.1,53.3,22.1,40.42,215.351
2016,7,27,22,55,0,1020.28,6.8,59.9,21.7,41.25,219.351
2016,7,27,23,25,0,1020.65,6.8,64.6,21.5,43.09,227.351
2016,7,27,23,55,0,1020.99,5.5,66,21.4,43.38,228.351
2016,7,28,0,25,0,1021.22,3.8,64.6,21.3,43.13,229.351
2016,7,28,0,55,0,1021.48,3.4,65.8,21.2,43.07,248.351
2016,7,28,1,25,0,1021.53,3.7,64.9,21.1,42.5,258.351
2016,7,28,1,55,0,1021.62,1.8,67.5,21.1,43.16,241.351
2016,7,28,2,25,0,1021.46,2.7,68.5,21,43.44,229.351
2016,7,28,2,55,0,1021.46,3.1,70.1,20.7,43.81,233.351
2016,7,28,3,25,0,1021.57,4.2,71.9,20.7,43.8,248.351
2016,7,28,3,55,0,1021.61,4.1,72.4,20.6,43.92,244.351
2016,7,28,4,25,0,1021.57,2,73.1,20.5,43.11,219.351
2016,7,28,4,55,0,1021.4,3.3,75,20.4,42.33,226.351
2016,7,28,5,25,0,1021.57,3.8,75.2,20.5,42.61,239.351
2016,7,28,5,55,0,1021.38,4.9,73.6,20.4,42.46,252.351
2016,7,28,6,25,0,1021.37,4.7,73.2,20.4,42.69,244.351
2016,7,28,6,55,0,1021.51,4.7,74.3,20.2,42.58,252.351
2016,7,28,7,25,0,1021.5,4.6,74,20.3,42.12,252.351
2016,7,28,7,55,0,1021.41,4.5,73.3,20.3,42.29,249.351
2016,7,28,8,25,0,1021.64,4.3,70.9,20.4,42.8,230.351
2016,7,28,8,55,0,1021.91,4.6,70.3,20.4,42.03,230.351
2016,7,28,9,25,0,1022.17,4.1,69.7,20.4,42.94,230.351
2016,7,28,9,55,0,1022.56,5,70.7,19.9,46.42,202.351
2016,7,28,10,25,0,1022.91,4.9,73,19.8,57.69,245.351
2016,7,28,10,55,0,1023.32,1.8,75.4,19.3,80.29,261.351
2016,7,28,11,25,0,1023.52,3.6,73.2,19.7,160.13,228.351
2016,7,28,11,55,0,1023.81,3.5,76.6,19.4,172.99,226.351
2016,7,28,12,25,0,1023.93,2,72.9,19.9,242.41,220.351
2016,7,28,12,55,0,1023.88,2.6,71.2,20.3,348.09,228.351
2016,7,28,13,25,0,1023.8,2.8,67.8,20.5,284.32,195.351
2016,7,28,13,55,0,1023.81,2.5,66.5,20.5,116.82,196.351
2016,7,28,14,25,0,1023.66,2.4,68.9,20.5,128.61,196.351
2016,7,28,14,55,0,1023.28,2.6,69,20.4,151.34,186.351
2016,7,28,15,25,0,1023.11,3.2,67.5,20.5,152.09,207.351
2016,7,28,15,55,0,1022.94,2.8,67.8,20.5,168.41,195.351
2016,7,28,16,25,0,1022.46,2.8,68.6,20.5,140.42,211.351
2016,7,28,16,55,0,1022.28,2.7,69.2,20.5,126.01,211.351
2016,7,28,17,25,0,1021.92,3.6,68.8,20.4,115.74,219.351
2016,7,28,17,55,0,1021.73,3.6,72.2,20.4,112.38,206.351
2016,7,28,18,25,0,1021.7,3.2,73.6,20.3,109.58,211.351
2016,7,28,18,55,0,1021.86,3.6,74.7,20.2,84.31,208.351
2016,7,28,19,25,0,1021.85,3.8,74.6,20,72.04,211.351
2016,7,28,19,55,0,1022.21,3.5,73.8,20.1,54.56,205.351
2016,7,28,20,25,0,1022.51,4.4,75.3,20.1,44.69,219.351
2016,7,28,20,55,0,1022.68,2.4,73.4,20,40.9,244.351
2016,7,28,21,25,0,1022.78,2.9,73.3,20,39.69,227.351
2016,7,28,21,55,0,1022.88,2,71.3,20.1,40.04,227.351
2016,7,28,22,25,0,1023.08,1.8,69.6,20.2,40.62,224.351
2016,7,28,22,55,0,1023.26,2.5,70.8,20.3,40.56,149.351
2016,7,28,23,25,0,1023.59,3.3,78.8,19.5,39.2,125.351
2016,7,28,23,55,0,1023.82,3.2,78.2,19.4,39.65,120.351
2016,7,29,0,25,0,1024.1,2.7,75.4,19.6,40.37,129.351
2016,7,29,0,55,0,1024.25,2.7,77.7,19.4,39.15,76.351
2016,7,29,1,25,0,1024.39,3.2,82.6,18.9,36.89,83.351
2016,7,29,1,55,0,1024.48,2,81.7,18.8,38.26,32.351
2016,7,29,2,25,0,1024.47,1.1,80.2,18.9,38.92,324.351
2016,7,29,2,55,0,1024.64,2.1,88.7,17.9,36.14,169.351
2016,7,29,3,25,0,1024.36,2.5,89.6,17.8,36.28,264.351
2016,7,29,3,55,0,1024.18,2.3,86.7,18.1,35.69,288.351
2016,7,29,4,25,0,1023.86,2.1,82.7,18.6,35.63,335.351
2016,7,29,4,55,0,1023.56,2.6,77.4,19,35.5,333.351
2016,7,29,5,25,0,1023.34,2.7,80.1,19,36.23,357.351
2016,7,29,5,55,0,1022.98,3.2,83.3,18.9,35.87,335.351
2016,7,29,6,25,0,1022.92,3,85.4,18.7,35.29,323.351
2016,7,29,6,55,0,1022.84,2.9,86,18.6,35.01,320.351
2016,7,29,7,25,0,1022.72,2.9,85.6,18.6,35.22,331.351
2016,7,29,7,55,0,1022.73,2,84.2,18.6,34.8,334.351
2016,7,29,8,25,0,1022.62,2.1,83.3,18.7,35.39,6.351
2016,7,29,8,55,0,1022.75,1.7,82.7,18.8,34.66,7.351
2016,7,29,9,25,0,1023.07,1.3,82.9,18.8,34.99,348.351
2016,7,29,9,55,0,1023.32,1.3,83.3,18.9,38.96,350.351
2016,7,29,10,25,0,1023.68,1.4,83.3,19,55.5,334.351
2016,7,29,10,55,0,1023.95,1.5,82.6,19.2,106.2,338.351
2016,7,29,11,25,0,1024.28,1.2,81.7,19.3,128.05,320.351
2016,7,29,11,55,0,1024.7,0.5,81,19.5,209.05,78.351
2016,7,29,12,25,0,1024.87,0.7,78.6,20,329.24,342.351
2016,7,29,12,55,0,1024.92,0.6,78.6,20.1,269.18,83.351
2016,7,29,13,25,0,1025.02,1.2,78.9,20.1,309.85,130.351
2016,7,29,13,55,0,1024.82,2.1,76,20.3,613.07,148.351
2016,7,29,14,25,0,1024.5,3.1,76.1,20.4,480.67,168.351
2016,7,29,14,55,0,1024.02,3.7,77.8,20.3,466.88,176.351
2016,7,29,15,25,0,1023.51,4.4,78.5,20.3,688.23,181.351
2016,7,29,15,55,0,1023.12,5,77.4,20.4,685.71,180.351
2016,7,29,16,25,0,1022.69,5.8,78.4,20.3,494.62,177.351
2016,7,29,16,55,0,1022.22,5.5,78.2,20.3,581.34,184.351
2016,7,29,17,25,0,1022.24,5.7,78.9,20.3,389.09,180.351
2016,7,29,17,55,0,1022.07,5.3,79.6,20.3,455.74,186.351
2016,7,29,18,25,0,1022.16,5.2,79.7,20.3,415.7,183.351
2016,7,29,18,55,0,1022.17,4.5,79.4,20.3,174.62,175.351
2016,7,29,19,25,0,1022.28,5,80,20.2,118.54,188.351
2016,7,29,19,55,0,1022.41,5,79.4,20.4,69.42,182.351
2016,7,29,20,25,0,1022.68,4.8,80.2,20.4,44.63,189.351
2016,7,29,20,55,0,1022.87,5.2,81.8,20.5,35.93,183.351
2016,7,29,21,25,0,1023.06,4.4,80.8,20.6,35.74,174.351
2016,7,29,21,55,0,1023.28,4.3,80.5,20.7,35.1,173.351
2016,7,29,22,25,0,1023.54,3.9,80.7,20.7,34.67,176.351
2016,7,29,22,55,0,1023.91,3.6,79.1,20.7,35.14,166.351
2016,7,29,23,25,0,1024.2,3.4,79.6,20.8,34.79,164.351
2016,7,29,23,55,0,1024.47,2.9,79.3,20.9,34.2,146.351
2016,7,30,0,25,0,1024.4,2.8,80,21,33.58,131.351
2016,7,30,0,55,0,1024.58,1.8,80.1,20.9,34.42,116.351
2016,7,30,1,25,0,1024.66,1.6,80,20.8,33.42,109.351
2016,7,30,1,55,0,1024.85,2,79.6,20.8,33.82,92.351
2016,7,30,2,25,0,1024.77,1.6,77.6,20.8,34.1,105.351
2016,7,30,2,55,0,1024.63,1.4,78.9,20.7,33.47,89.351
2016,7,30,3,25,0,1024.48,1.5,76.7,20.5,33.63,103.351
2016,7,30,3,55,0,1024.4,1.5,75,20.7,34.15,125.351
2016,7,30,4,25,0,1024.11,1.3,76.4,20.7,33.19,99.351
2016,7,30,4,55,0,1023.96,2,81.8,20.3,32.96,63.351
2016,7,30,5,25,0,1023.78,2,82.9,20.2,32.42,66.351
2016,7,30,5,55,0,1023.49,1.9,83.1,20,32.45,70.351
2016,7,30,6,25,0,1023.26,1,80.7,20,32.97,40.351
2016,7,30,6,55,0,1023.2,1.3,78.7,19.9,33.19,5.351
2016,7,30,7,25,0,1023.25,1.4,78.6,20.1,32.49,67.351
2016,7,30,7,55,0,1023.25,2.9,79.3,19.9,33.21,70.351
2016,7,30,8,25,0,1023.45,2.7,80.4,19.7,33.06,81.351
2016,7,30,8,55,0,1023.69,3,81.6,19.7,33.44,54.351
2016,7,30,9,25,0,1024.07,1.9,80.9,19.9,32.91,62.351
2016,7,30,9,55,0,1024.3,1.6,79.7,20,41.24,38.351
2016,7,30,10,25,0,1024.56,1.8,79.3,20.2,109.56,41.351
2016,7,30,10,55,0,1024.75,2,78.9,20.4,210.61,36.351
2016,7,30,11,25,0,1025.18,1.9,79.5,20.6,297.95,350.351
2016,7,30,11,55,0,1025.57,2.4,84,20.3,187.88,352.351
2016,7,30,12,25,0,1025.74,2.5,85,20,292.79,351.351
2016,7,30,12,55,0,1025.92,2.5,85.1,20,463.01,352.351
2016,7,30,13,25,0,1026,1.8,84.1,20.3,649.91,328.351
2016,7,30,13,55,0,1025.9,2,84,20.4,275.56,342.351
2016,7,30,14,25,0,1025.55,0.7,81.5,20.6,486.71,293.351
2016,7,30,14,55,0,1025.2,2.8,81.6,20.9,838.59,155.351
2016,7,30,15,25,0,1024.73,3.7,83.2,20.9,616.28,154.351
2016,7,30,15,55,0,1024.31,4.1,85.7,20.8,429.69,160.351
2016,7,30,16,25,0,1023.81,4.8,85.4,20.8,697.16,155.351
2016,7,30,16,55,0,1023.37,6.5,84.6,20.9,633.33,147.351
2016,7,30,17,25,0,1022.96,6.6,87,20.7,573.3,140.351
2016,7,30,17,55,0,1022.68,6.9,87.5,20.7,428.2,146.351
2016,7,30,18,25,0,1022.45,6.4,86,20.8,417.56,148.351
2016,7,30,18,55,0,1022.35,6.3,84.3,21,356.7,145.351
2016,7,30,19,25,0,1022.46,5.3,84.5,21.2,242.85,140.351
2016,7,30,19,55,0,1022.52,4.7,84.3,21.3,91.46,128.351
2016,7,30,20,25,0,1022.54,5.5,82.1,21.2,51.48,117.351
2016,7,30,20,55,0,1022.69,4.1,84.1,21,33.65,109.351
2016,7,30,21,25,0,1022.92,5.1,85.5,20.9,31.93,124.351
2016,7,30,21,55,0,1023.22,3.7,85.6,20.8,31.63,125.351
2016,7,30,22,25,0,1023.63,2.7,84.2,20.9,31.61,102.351
2016,7,30,22,55,0,1023.86,2.9,83.9,20.8,31.56,142.351
2016,7,30,23,25,0,1024.21,2.3,82.7,20.8,31.71,131.351
2016,7,30,23,55,0,1024.32,2.6,82.4,20.6,31.26,128.351
2016,7,31,0,25,0,1024.51,3.6,80.5,20.7,31.82,98.35
2016,7,31,0,55,0,1024.7,2,82.2,20.7,31.17,143.35
2016,7,31,1,25,0,1024.79,3.1,84.6,20.6,30.61,136.35
2016,7,31,1,55,0,1024.88,1.9,84.5,20.4,30.87,133.35
2016,7,31,2,25,0,1024.9,2.3,84.3,20.3,30.48,142.35
2016,7,31,2,55,0,1024.84,2.9,85.2,20.3,30.24,140.35
2016,7,31,3,25,0,1024.61,2.5,85.8,20.1,30.62,134.35
2016,7,31,3,55,0,1024.32,2.4,85.9,20.1,30.54,141.35
2016,7,31,4,25,0,1024.11,2.6,86.7,20,30.64,126.35
2016,7,31,4,55,0,1024,1.8,86.9,19.9,30.58,133.35
2016,7,31,5,25,0,1023.78,2.3,84.2,19.7,30.12,47.35
